,koi_fpflag_nt,koi_fpflag_ec,koi_time0bk,koi_time0bk_err1,koi_duration,koi_duration_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_insol_err1,koi_insol_err2,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad
197,0,0,138.0637,0.00189,2.9004,0.0546,-17.2,1.97,0.09,23.66,-20.46,2.0,5149.0,113.0,4.447,0.054000000000000006,0.93
198,0,0,172.23343,0.00157,2.1024,0.0502,-13.2,2.36,0.39,193.34,-122.22,1.0,5754.0,78.0,4.345,0.11,1.122
199,0,0,169.98108,0.00105,2.2607,0.0367,-14.1,2.35,0.09,23.09,-30.96,1.0,4986.0,82.0,4.496,0.08,0.833
200,0,0,137.17813999999998,0.00416,3.252,0.122,-17.5,1.55,0.06,7.05,-9.44,2.0,4986.0,82.0,4.496,0.08,0.833
202,0,0,171.898913,0.000267,2.0488,0.0142,-128.0,588.66,128.5,81.62,-29.93,1.0,5612.0,152.0,4.566,0.038,0.829
203,0,0,170.955871,0.000734,2.3892,0.0281,-17.8,2.33,0.1,6.66,-6.17,1.0,4261.0,85.0,4.641,0.027000000000000003,0.633
204,0,0,181.22536000000002,0.00117,2.7363,0.0411,-23.5,2.18,0.09,2.6,-2.41,2.0,4261.0,85.0,4.641,0.027000000000000003,0.633
205,0,0,132.08488,0.00391,2.3734,0.0987,-30.9,1.42,0.06,1.25,-1.16,3.0,4261.0,85.0,4.641,0.027000000000000003,0.633
206,0,1,136.4568,0.00151,5.0683,0.0771,-6.1,63.66,8.98,371.14,-471.54,1.0,6200.0,125.0,3.8,0.225,2.404
207,0,0,173.81994,0.00194,5.073,0.325,-27.4,3.16,0.3,4.66,-3.85,1.0,4919.0,146.0,4.566,0.07200000000000001,0.721
208,0,0,122.97765700000001,0.000755,3.784,0.0339,-2.7,2.54,0.11,58.56,-52.79,1.0,5945.0,71.0,4.213,0.033,1.302
209,0,0,172.61729,0.00117,3.035,0.0456,-21.2,3.2,0.18,11.53,-13.96,1.0,5121.0,76.0,4.457,0.091,0.888
211,0,0,172.18582,0.00262,5.012,0.106,-13.4,2.66,0.79,359.33,-131.06,1.0,6007.0,189.0,4.457,0.081,0.961
212,0,1,174.52563,0.00258,6.703,0.173,-40.4,4.68,1.46,128.66,-41.84,1.0,5811.0,157.0,4.521,0.039,0.926
213,0,0,207.35971,0.00362,7.558,0.193,-69.4,4.53,0.32,0.18,-0.11,2.0,5067.0,102.0,4.585,0.024,0.75
214,0,0,170.694208,0.00043,2.1958,0.0257,-244.0,21.58,1.33,100.66,-82.23,1.0,5209.0,171.0,4.657,0.063,0.603
216,0,0,177.186096,0.000418,2.8979,0.0188,-18.8,4.16,0.5,21.42,-12.06,1.0,5097.0,152.0,4.5969999999999995,0.025,0.779
217,0,0,131.969055,0.0007,3.8757,0.0209,-4.2,3.13,0.2,35.33,-25.81,1.0,5644.0,84.0,4.162,0.033,1.411
218,1,0,178.66786000000002,0.00103,2.8364,0.0419,-28.2,2.92,0.35,7.63,-4.3,2.0,5097.0,152.0,4.5969999999999995,0.025,0.779
219,0,0,135.31623000000002,0.00109,1.9616,0.0333,-13.7,1.74,0.2,85.87,-48.36,3.0,5097.0,152.0,4.5969999999999995,0.025,0.779
220,0,0,170.20739,0.00106,2.312,0.0336,-29.3,1.72,0.13,2.52,-2.88,1.0,3713.0,74.0,4.779,0.063,0.47
221,0,0,143.45948,0.00287,4.3224,0.0983,-26.4,1.29,0.1,1.46,-1.67,2.0,3713.0,74.0,4.779,0.063,0.47
222,0,0,152.31554,0.00305,2.6333,0.0866,-42.9,1.3,0.1,0.7,-0.79,3.0,3713.0,74.0,4.779,0.063,0.47
223,0,0,175.34753999999998,0.00147,2.5242,0.0492,-14.3,2.45,0.77,145.61,-47.15,1.0,5849.0,157.0,4.5169999999999995,0.039,0.919
224,0,0,169.974229,0.000225,0.9967,0.0388,-16.9,4.14,0.75,958.96,-568.34,1.0,5472.0,179.0,4.499,0.11699999999999999,0.79
225,0,0,169.99168600000002,0.000144,2.07004,0.007090000000000001,-47.4,10.51,0.56,16.69,-13.87,1.0,5332.0,106.0,4.5,0.05,0.843
226,0,0,176.623731,0.000216,4.2024099999999995,0.00982,-18.0,8.95,2.94,216.44,-69.72,1.0,6214.0,174.0,4.442,0.054000000000000006,1.076
227,0,0,176.96898000000002,0.00152,5.344,0.114,-14.7,3.52,1.11,132.68,-43.02,1.0,6063.0,181.0,4.47,0.052000000000000005,1.001
228,0,0,146.596466,0.000163,7.41287,0.00581,-11.2,13.16,2.57,78.35,-23.38,1.0,6823.0,61.0,4.308,0.024,1.367
231,0,0,173.433997,0.000219,4.2362,0.0248,-19.7,6.96,1.75,170.6,-64.02,1.0,5865.0,146.0,4.563,0.042,0.827
232,0,0,170.150139,0.000969,1.6485,0.0297,-18.9,1.85,0.13,40.98,-23.72,1.0,4500.0,90.0,4.656000000000001,0.013000000000000001,0.646
233,0,0,178.73791,0.00397,3.95,0.138,-39.6,1.9,0.13,1.39,-0.81,3.0,4500.0,90.0,4.656000000000001,0.013000000000000001,0.646
234,0,0,137.12593999999999,0.00149,3.7727,0.0452,-4.6,2.57,0.4,109.11,-118.87,1.0,5869.0,117.0,4.024,0.21,1.626
235,0,0,171.89433,0.00105,3.8636,0.0468,-174.0,10.95,3.05,298.88,-143.45,1.0,5600.0,186.0,4.368,0.185,0.975
236,0,0,175.569907,0.000771,4.0374,0.0345,-22.5,4.14,0.38,8.83,-4.28,1.0,5191.0,103.0,4.564,0.016,0.837
237,0,0,174.047661,0.000883,2.9785,0.0323,-17.3,2.96,0.28,31.16,-15.12,2.0,5191.0,103.0,4.564,0.016,0.837
238,0,0,169.890622,5.25e-05,2.0778,0.0109,-17.9,13.12,2.01,468.35,-260.6,1.0,5855.0,70.0,4.393,0.076,1.08
239,0,0,175.71372,0.00118,2.4517,0.0443,-36.6,2.23,0.14,2.35,-2.58,1.0,3906.0,78.0,4.73,0.052000000000000005,0.509
240,0,0,172.63153,0.00134,2.153,0.0493,-27.7,1.66,0.11,5.51,-6.02,2.0,3906.0,78.0,4.73,0.052000000000000005,0.509
241,0,0,137.57403,0.00113,6.5093,0.042,-3.5,2.48,0.11,12.04,-10.86,2.0,5945.0,71.0,4.213,0.033,1.302
242,0,0,147.97788,0.00275,4.154,0.154,-41.4,2.25,0.14,0.91,-0.98,3.0,3906.0,78.0,4.73,0.052000000000000005,0.509
243,0,0,174.32351,0.00143,2.1764,0.0496,-20.5,1.16,0.13,2.66,-2.73,1.0,3561.0,71.0,4.855,0.055,0.411
244,0,0,134.37211000000002,0.00159,1.8177,0.0485,-15.6,0.91,0.1,7.37,-7.57,2.0,3561.0,71.0,4.855,0.055,0.411
245,0,0,147.38965,0.00229,2.4714,0.069,-26.4,1.11,0.12,0.95,-0.98,3.0,3561.0,71.0,4.855,0.055,0.411
247,0,0,171.00954,0.00176,2.5833,0.063,-17.0,2.85,0.8,378.55,-152.43,1.0,6077.0,162.0,4.471,0.06,0.999
248,0,0,178.367,0.0112,8.593,0.446,-45.6,3.43,0.96,5.01,-2.01,2.0,6077.0,162.0,4.471,0.06,0.999
249,0,0,171.80584,0.00122,2.9993,0.0431,-28.8,2.34,0.44,22.69,-8.24,1.0,4201.0,676.0,4.6819999999999995,0.08800000000000001,0.591
250,0,0,137.43988000000002,0.00405,1.915,0.132,-30.1,1.18,0.21,43.45,-15.76,2.0,4201.0,676.0,4.6819999999999995,0.08800000000000001,0.591
251,0,0,169.63756519999998,4.87e-05,3.23015,0.00288,-12.5,10.55,2.4,170.17,-61.38,1.0,5655.0,152.0,4.581,0.038,0.794
253,0,0,139.0604,0.00485,5.083,0.155,-43.6,1.85,0.13,0.81,-0.47,5.0,4500.0,90.0,4.656000000000001,0.013000000000000001,0.646
254,0,0,135.04908999999998,0.0017,2.2618,0.0477,-21.8,1.62,0.11,15.38,-8.9,2.0,4500.0,90.0,4.656000000000001,0.013000000000000001,0.646
255,0,0,137.92067,0.00268,2.4283,0.0705,-31.3,1.75,0.11,5.35,-3.09,4.0,4500.0,90.0,4.656000000000001,0.013000000000000001,0.646
256,0,0,172.697467,0.00069,3.2496,0.0513,-26.5,4.33,0.98,128.89,-49.49,1.0,5865.0,158.0,4.563,0.038,0.827
257,0,0,174.13511,0.00133,2.5882,0.0463,-19.8,2.47,0.1,13.54,-17.72,1.0,5029.0,83.0,4.494,0.077,0.838
258,0,0,133.54533,0.00252,2.0873,0.0752,-35.7,2.43,0.1,4.06,-5.32,2.0,5029.0,83.0,4.494,0.077,0.838
259,0,0,133.3881,0.00558,2.535,0.183,-15.3,1.08,0.04,28.04,-36.7,3.0,5029.0,83.0,4.494,0.077,0.838
260,0,0,176.11686,0.00165,4.1575,0.0539,-18.5,2.72,0.27,13.8,-9.97,1.0,5527.0,111.0,4.488,0.075,0.866
261,0,0,190.38336,0.00282,5.172,0.113,-24.0,3.14,0.32,6.19,-4.47,2.0,5527.0,111.0,4.488,0.075,0.866
262,0,0,136.31106,0.00392,2.603,0.11,-13.2,1.36,0.14,71.98,-51.99,4.0,5527.0,111.0,4.488,0.075,0.866
263,0,0,142.82083,0.00164,4.819,0.0498,-6.1,3.09,0.49,32.15,-35.02,2.0,5869.0,117.0,4.024,0.21,1.626
264,0,0,198.68663999999998,0.00508,4.448,0.14,-44.1,2.64,0.27,1.25,-0.91,3.0,5527.0,111.0,4.488,0.075,0.866
265,0,0,171.446507,0.000121,3.16114,0.00526,-14.4,10.6,2.85,349.26,-211.73,1.0,5560.0,166.0,4.246,0.252,1.21
266,0,1,172.75926,0.00138,3.8449,0.0654,-84.0,540.37,39.25,2.56,-2.57,1.0,4187.0,125.0,4.656000000000001,0.055999999999999994,0.592
267,0,0,171.72707,0.000963,2.9804,0.0352,-17.2,2.68,0.36,54.53,-29.06,1.0,5198.0,155.0,4.5889999999999995,0.024,0.801
269,0,0,174.633553,0.000216,4.301,0.0272,-17.2,9.66,3.27,310.33,-112.73,1.0,6123.0,193.0,4.413,0.07200000000000001,1.107
270,0,1,172.01916,0.00115,10.0134,0.0663,-10.1,24.54,4.89,196.04,-79.26,1.0,5525.0,165.0,4.603,0.032,0.753
271,0,0,170.67878430000002,7.48e-05,3.2179,0.0101,-18.2,13.61,3.8,435.35,-163.96,1.0,6033.0,193.0,4.46,0.048,1.046
272,0,1,170.67956999999998,0.000863,3.183,0.0616,-13.2,3.57,1.0,349.36,-120.92,1.0,5936.0,164.0,4.501,0.046,0.965
273,0,0,151.852812,0.000101,5.04169,0.00343,-25.4,13.26,1.78,4.96,-2.04,1.0,5510.0,98.0,4.539,0.019,0.879
274,0,0,194.71338300000002,0.000123,8.30604,0.00855,-43.7,27.22,8.22,28.15,-12.3,1.0,6140.0,164.0,4.354,0.124,1.096
275,0,0,171.313058,0.000418,1.8007,0.0284,-13.6,3.94,1.11,347.73,-114.75,1.0,5609.0,150.0,4.481,0.062,0.944
276,0,0,173.35776,0.00167,3.0231,0.0879,-26.2,4.37,1.06,143.01,-64.13,1.0,5931.0,177.0,4.479,0.094,0.866
277,0,0,206.596798,0.000202,6.5292,0.006940000000000001,-24.4,10.98,0.72,2.46,-2.55,1.0,5231.0,83.0,4.455,0.091,0.9
278,0,0,173.535933,0.000196,16.9422,0.0148,-43.1,29.66,9.26,19.69,-6.95,1.0,6257.0,173.0,4.41,0.054000000000000006,1.147
279,0,0,190.49737,0.00171,3.4097,0.0714,-26.4,2.6,0.47,11.55,-4.65,1.0,5481.0,163.0,4.629,0.027999999999999997,0.708
280,0,0,175.33988,0.00144,3.4366,0.0541,-21.3,2.53,0.36,23.78,-12.02,2.0,5196.0,155.0,4.593,0.026000000000000002,0.775
281,0,0,182.61535,0.00164,4.2309,0.0581,-25.8,2.95,0.42,11.17,-5.65,1.0,5196.0,155.0,4.593,0.026000000000000002,0.775
282,0,0,133.28133,0.00236,1.9012,0.0678,-18.4,1.7,0.25,90.15,-45.54,3.0,5196.0,155.0,4.593,0.026000000000000002,0.775
283,0,0,171.6389,0.00157,3.228,0.122,-16.4,2.94,0.63,134.51,-67.88,1.0,5431.0,161.0,4.457,0.10400000000000001,0.884
284,1,0,202.25973100000002,0.000544,11.4813,0.0187,-26.6,20.7,3.24,32.55,-33.45,1.0,5855.0,117.0,3.9989999999999997,0.196,1.796
285,0,0,174.898924,0.000999,3.4412,0.0357,-17.8,3.13,0.97,200.46,-61.41,1.0,5897.0,159.0,4.531000000000001,0.037000000000000005,0.891
287,0,0,171.6300909,7.08e-05,4.23479,0.00624,-44.3,26.56,8.31,52.57,-17.31,1.0,6108.0,171.0,4.471,0.052000000000000005,0.997
288,0,0,170.96614499999998,0.000631,3.3129,0.0233,-13.4,3.82,1.22,586.4,-191.31,1.0,6007.0,169.0,4.47,0.052000000000000005,0.998
289,0,0,188.982797,0.00016,3.81881,0.00835,-43.8,44.04,13.88,39.62,-13.23,1.0,6192.0,169.0,4.503,0.052000000000000005,0.924
290,0,0,170.5336,0.00228,2.6849,0.0719,-9.9,2.11,0.33,316.56,-277.05,1.0,5553.0,111.0,4.221,0.188,1.25
291,0,0,132.09261,0.00291,3.1915,0.0899,-11.6,2.06,0.33,153.14,-134.02,2.0,5553.0,111.0,4.221,0.188,1.25
292,0,0,132.06388,0.00328,2.1888,0.0995,-8.3,1.57,0.24,849.07,-743.1,3.0,5553.0,111.0,4.221,0.188,1.25
293,0,0,131.55082,0.00372,3.605,0.11,-14.6,2.3,0.36,68.5,-59.95,4.0,5553.0,111.0,4.221,0.188,1.25
294,0,0,169.573477,0.000326,4.6912,0.0143,-8.1,3.18,0.17,17.97,-16.37,1.0,5085.0,102.0,4.584,0.048,0.712
295,0,0,134.03041869999998,4.21e-05,2.91089,0.00147,-7.2,10.43,0.62,87.15,-74.65,1.0,5524.0,110.0,4.421,0.05,0.994
296,0,0,171.64976000000001,0.00217,3.119,0.124,-34.5,23.88,5.1,222.81,-92.63,1.0,5450.0,197.0,4.552,0.045,0.811
297,0,0,173.011411,0.000925,2.9183,0.0321,-20.9,4.09,0.6,96.56,-67.24,1.0,5561.0,75.0,4.362,0.126,1.06
298,0,0,142.54039,0.00409,3.739,0.111,-26.0,2.58,0.38,35.21,-24.52,3.0,5561.0,75.0,4.362,0.126,1.06
299,0,0,147.13074,0.00376,3.895,0.127,-32.8,3.05,0.45,20.34,-14.17,2.0,5561.0,75.0,4.362,0.126,1.06
300,0,0,180.01775700000002,0.000934,5.1937,0.0335,-17.5,5.5,0.82,37.54,-35.79,1.0,6035.0,120.0,4.22,0.168,1.257
301,0,0,141.16953999999998,0.00151,6.1998,0.0535,-22.8,5.22,0.78,14.47,-13.79,2.0,6035.0,120.0,4.22,0.168,1.257
302,0,0,134.94222,0.00405,8.871,0.128,-27.4,4.0,0.6,5.54,-5.27,3.0,6035.0,120.0,4.22,0.168,1.257
304,0,0,178.415842,0.000517,2.4327,0.0221,-19.8,2.13,0.19,1.81,-1.94,1.0,3582.0,71.0,4.8069999999999995,0.05,0.458
305,0,0,134.54034199999998,0.000418,1.0981,0.0159,-10.2,1.24,0.1,42.14,-45.33,2.0,3582.0,71.0,4.8069999999999995,0.05,0.458
306,0,0,136.3294353,4.07e-05,3.25346,0.00605,-6.7,10.62,1.44,94.02,-48.62,1.0,5514.0,98.0,4.459,0.051,0.978
307,0,0,176.58569,0.0021,4.0454,0.0694,-25.0,2.74,0.69,22.56,-7.35,1.0,5537.0,166.0,4.5489999999999995,0.03,0.88
308,0,0,171.70192,0.00165,3.3862,0.0557,-20.5,3.12,0.44,37.85,-30.34,1.0,5344.0,80.0,4.365,0.132,1.013
309,0,0,133.91912,0.00225,1.8955,0.0725,-9.7,1.45,0.2,766.47,-614.41,2.0,5344.0,80.0,4.365,0.132,1.013
310,0,0,132.63866000000002,0.00432,2.336,0.124,-19.8,1.78,0.24,79.27,-63.55,3.0,5344.0,80.0,4.365,0.132,1.013
312,0,0,140.56811000000002,0.00419,5.073,0.513,-17.4,3.43,0.5,122.25,-117.46,2.0,5896.0,117.0,4.197,0.195,1.24
313,0,0,144.74157,0.00746,4.529,0.333,-29.0,43.17,6.37,39.5,-37.96,3.0,5896.0,117.0,4.197,0.195,1.24
314,0,0,137.06643,0.00546,3.282,0.135,-12.7,2.07,0.3,291.72,-280.28,5.0,5896.0,117.0,4.197,0.195,1.24
316,0,0,143.8315,0.00113,4.9427,0.0403,-9.2,2.32,0.19,5.49,-4.56,2.0,5551.0,111.0,4.508,0.077,0.812
320,1,1,133.52312,0.00252,3.539,0.276,-7.8,35.74,14.08,11671.33,-2940.16,1.0,6167.0,156.0,4.444,0.045,1.064
321,0,0,170.2480164,6.01e-05,0.8689600000000001,0.00507,-5.8,59.56,34.57,34212.39,-17030.52,1.0,5075.0,136.0,3.892,0.7070000000000001,1.783
322,0,0,173.60867199999998,0.000127,2.78458,0.00644,-36.6,23.6,7.06,113.32,-37.5,1.0,6113.0,164.0,4.512,0.052000000000000005,0.917
323,1,0,261.09395,0.00777,38.1939,0.0,-2.4,5.06,0.52,2089.66,-4314.89,1.0,6980.0,167.0,3.577,0.35200000000000004,3.482
324,0,0,174.282592,0.000143,1.8248,0.00727,-13.9,13.66,4.26,93.77,-40.37,1.0,6224.0,197.0,4.33,0.14400000000000002,1.132
325,0,0,171.01852,0.00159,1.7376,0.0588,-21.8,34.39,4.71,8030.46,-13457.76,1.0,4813.0,50.0,2.472,0.156,13.652
327,0,0,133.744359,0.000504,2.1441,0.0297,-8.1,23.61,5.28,3014.22,-1350.21,1.0,5582.0,169.0,4.497,0.081,0.846
328,0,1,134.212059,0.000781,4.0541,0.0379,-5.1,27.85,7.53,1268.41,-478.56,1.0,5758.0,155.0,4.475,0.078,0.902
329,0,0,133.43108,0.008911113748378729,6.7,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
330,0,0,134.50078,0.00887,9.083,0.507,-5.6,23.35,7.02,619.43,-198.24,1.0,5948.0,161.0,4.508,0.05,0.901
331,0,0,171.522978,0.000883,2.0911,0.0437,-8.5,403.59,85.99,5082.12,-4259.41,1.0,8090.0,226.0,4.002,0.198,2.234
332,0,0,142.095338,0.000921,11.1899,0.0916,-15.8,7.67,1.33,1.36,-1.02,1.0,5873.0,93.0,4.293,0.12,1.235
333,0,0,133.2647,0.00196,0.8774,0.0942,-23.8,1.25,0.12,282.72,-175.25,1.0,4768.0,143.0,4.628,0.02,0.711
334,0,0,133.30941,0.00339,2.924,0.122,-13.2,7.47,0.89,1136.62,-2053.98,1.0,5772.0,78.0,3.364,0.256,4.434
335,0,0,139.90039,0.00205,3.6379,0.0672,-12.6,2.47,0.39,110.12,-60.87,1.0,6049.0,72.0,4.353,0.076,1.176
336,0,0,137.5964,0.0152,4.158,0.538,-18.3,1.62,0.25,39.62,-21.9,2.0,6049.0,72.0,4.353,0.076,1.176
337,1,0,133.68876,0.00294,4.32,0.2,-8.3,17.12,5.06,2815.61,-909.69,1.0,5901.0,158.0,4.553,0.036000000000000004,0.848
338,0,0,149.49558000000002,0.00222,3.9835,0.0683,-16.5,13.92,2.0,159.79,-265.44,1.0,4941.0,49.0,3.3169999999999997,0.21,4.885
339,1,1,134.31831,0.00117,4.256,0.796,-12.8,3.22,0.61,9139.53,-9373.75,1.0,6215.0,171.0,3.8489999999999998,0.293,2.188
340,0,1,133.59962,0.0039,3.442,0.127,-5.2,1.19,0.36,1305.68,-494.54,1.0,6253.0,169.0,4.415,0.087,1.015
342,0,0,142.9649,0.012,13.566,0.367,-6.1,1.78,0.28,23.51,-23.96,2.0,5676.0,115.0,4.1,0.203,1.487
343,0,0,178.68941940000002,4.01e-05,1.82542,0.0077599999999999995,-31.3,8.78,1.43,62.11,-44.33,1.0,3807.0,291.0,4.762,0.12,0.503
345,0,1,133.386535,0.000485,5.9957,0.0461,-18.4,7.48,2.17,377.78,-163.58,1.0,6013.0,163.0,4.381,0.128,1.033
346,1,0,123.49906999999999,0.00248,3.8417,0.0707,-1.3,2.78,0.15,836.19,-2569.52,2.0,7221.0,114.0,3.488,0.272,4.24
348,0,0,260.83731,0.00138,3.5599,0.0416,-1.5,1.69,0.11,468.82,-366.72,1.0,6202.0,74.0,4.026,0.033,1.733
349,0,0,184.97126699999998,0.000837,6.7507,0.0498,-174.0,78.54,25.85,67.51,-27.31,1.0,7240.0,200.0,4.178,0.07200000000000001,1.717
350,0,0,133.18086,0.00224,3.158,0.118,-19.2,14.71,1.42,18.7,-18.94,1.0,3995.0,126.0,4.71,0.071,0.561
351,0,1,133.187901,0.000655,1.0801,0.0258,-6.6,1.45,0.33,2913.03,-1157.64,1.0,5791.0,155.0,4.575,0.038,0.802
352,0,0,133.343682,0.00068,1.4647,0.0254,-5.6,1.41,0.1,170.73,-121.46,1.0,5041.0,100.0,4.5760000000000005,0.027999999999999997,0.766
354,0,1,137.341841,0.000572,4.9658,0.0273,-13.6,67.37,16.41,505.26,-502.55,1.0,6266.0,189.0,3.923,0.44299999999999995,1.889
355,0,0,131.83272,0.00257,2.3155,0.0735,-6.5,5.88,0.85,4802.54,-7977.74,3.0,4941.0,49.0,3.3169999999999997,0.21,4.885
356,0,0,134.57991,0.00324,2.5755,0.0901,-9.9,7.62,1.09,1208.44,-2007.41,4.0,4941.0,49.0,3.3169999999999997,0.21,4.885
357,0,0,134.77759840000002,0.008911113748378729,7.46,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
358,0,0,135.0818,0.00434,4.49,0.13,-11.7,1.59,0.52,142.27,-45.37,1.0,5982.0,160.0,4.493,0.054000000000000006,0.96
359,0,1,136.49663,0.00475,3.733,0.157,-22.9,1.81,0.5,67.14,-21.5,1.0,5699.0,152.0,4.553,0.033,0.853
361,0,0,180.68153999999998,0.0017,2.5903,0.0849,-538.0,25.89,4.32,139.5,-64.68,1.0,5534.0,163.0,4.629,0.035,0.707
362,0,0,134.365782,0.000745,9.0419,0.055,-63.7,16.91,6.01,793.72,-255.78,1.0,6715.0,161.0,4.3469999999999995,0.055999999999999994,1.241
363,0,1,140.654788,0.000651,5.9885,0.0487,-285.0,56.44,9.3,76.69,-82.41,1.0,5751.0,77.0,4.0280000000000005,0.21,1.626
364,0,0,163.015559,0.000291,11.1711,0.0216,-25.8,11.36,1.16,3.84,-2.91,1.0,5114.0,153.0,4.522,0.084,0.784
365,1,1,133.111707,0.000233,2.0141,0.0144,-14.8,33.65,8.94,3611.67,-1708.3,2.0,5555.0,166.0,4.375,0.135,1.061
367,1,0,262.46677,0.00217,24.249,0.132,-4.3,71.39,8.6,143.16,-206.57,1.0,6362.0,129.0,3.761,0.225,2.534
368,0,0,262.72767999999996,0.00128,3.2797,0.0741,-13.3,2436.69,497.5,232894.16,-237326.16,1.0,3598.0,78.0,0.65,0.258,101.451
369,0,0,179.096467,0.000328,2.6897,0.016,-10.8,68.02,15.94,110.58,-75.58,1.0,8214.0,226.0,4.104,0.145,1.938
370,0,0,261.7243,0.0152,3.686,0.832,-7.0,2.98,0.06,576.45,-530.81,1.227795935768083,5066.0,75.0,3.122,0.008,5.324
371,0,1,133.9243804,0.008911113748378729,5.5605,0.3187360541864822,-149.54670701830236,1.56,0.13,87.21,-73.46,1.0,4506.0,121.0,4.626,0.042,0.651
372,1,0,151.75056,0.00535,12.249,0.332,-79.7,12.1,2.25,14.74,-12.7,2.0,6038.0,120.0,4.082,0.18,1.744
373,0,0,143.33395,0.00388,4.645,0.113,-20.5,2.54,0.38,31.49,-26.5,1.0,5839.0,105.0,4.327,0.156,1.067
374,0,0,132.17265,0.00528,3.529,0.145,-15.2,1.67,0.25,106.17,-89.32,2.0,5839.0,105.0,4.327,0.156,1.067
375,0,0,125.881,0.012,7.358,0.254,-33.3,2.39,0.35,4.99,-4.19,3.0,5839.0,105.0,4.327,0.156,1.067
376,0,0,166.26105,0.00785,3.198,0.183,-39.6,2.39,0.35,9.13,-7.67,4.0,5839.0,105.0,4.327,0.156,1.067
377,0,0,133.20824,0.00257,1.7086,0.0841,-10.9,1.54,0.23,833.59,-669.43,1.0,5553.0,74.0,4.32,0.13699999999999998,1.107
379,0,0,149.76273,0.00264,4.6142,0.0732,-11.0,2.48,0.42,26.4,-17.4,1.0,5952.0,119.0,4.287,0.12,1.225
380,0,0,158.68061,0.0039,6.536,0.121,-15.0,2.73,0.47,5.56,-3.66,2.0,5952.0,119.0,4.287,0.12,1.225
381,0,1,139.79737,0.00328,2.926,0.152,-19.5,25.2,6.77,177.07,-82.81,1.0,5766.0,156.0,4.363,0.132,1.068
382,0,0,136.32016000000002,0.00294,6.0175,0.0963,-8.0,2.03,0.3,56.49,-48.16,1.0,5765.0,105.0,4.236000000000001,0.168,1.242
383,0,0,133.100575,0.000946,4.211,0.0787,-67.3,8.96,2.49,104.54,-41.16,1.0,6122.0,183.0,4.471,0.048,0.996
384,0,1,134.65864399999998,0.00085,3.5734,0.0581,-31.2,5.09,1.21,621.75,-236.53,1.0,5778.0,154.0,4.531000000000001,0.03,0.911
385,0,1,134.18403700000002,0.000277,1.8592,0.0154,-15.3,19.0,1.9,177.73,-162.78,1.0,3920.0,141.0,4.7,0.071,0.55
386,0,0,133.863028,0.000352,1.8946,0.0182,-15.2,97.27,16.14,5918.75,-7549.72,1.0,6261.0,175.0,3.6860000000000004,0.32299999999999995,2.789
387,0,0,156.35017,0.00543,23.546,0.271,-38.8,34.14,8.44,6.29,-2.43,1.0,5587.0,166.0,4.5280000000000005,0.055,0.853
388,0,0,158.744665,0.00067,8.6388,0.0228,-12.6,7.14,1.33,14.87,-9.97,1.0,6198.0,111.0,4.237,0.13,1.324
389,0,0,266.04847,0.00623,7.694,0.363,-42.5,7.41,5.46,2736.28,-422.47,1.227795935768083,7443.0,226.0,4.166,0.08,1.739
391,0,0,261.95791,0.00262,2.231,0.11,-13.7,1.42,0.29,432.41,-232.91,1.0,5346.0,159.0,4.44,0.135,0.892
392,0,0,260.86931,0.00172,3.0472,0.0596,-14.7,1.92,0.13,20.32,-18.5,1.0,5251.0,105.0,4.494,0.07200000000000001,0.849
393,0,0,161.71445,0.00932,7.158,0.331,-27.7,1.75,0.11,1.04,-0.95,2.0,5251.0,105.0,4.494,0.07200000000000001,0.849
394,0,0,141.35472,0.00123,2.9254,0.0349,-4.0,1.67,0.29,370.35,-279.35,2.0,5873.0,93.0,4.293,0.12,1.235
395,0,0,134.444,0.0338,3.568,0.822,-17.2,15.33,2.9,25780.62,-42182.54,1.227795935768083,5234.0,70.0,2.41,0.255,16.959
396,0,1,133.62681,0.00195,4.737,0.101,-25.5,38.6,11.56,28.03,-17.42,1.0,5589.0,169.0,4.1930000000000005,0.3,1.239
397,0,0,133.17995,0.00488,10.232,0.257,-4.5,20.42,9.55,7186.45,-2346.7,1.227795935768083,7117.0,204.0,4.176,0.157,1.469
398,0,1,134.21201000000002,0.0033,2.8239,0.0829,-1.3,0.98,0.2,4785.96,-3960.18,1.0,6802.0,183.0,4.103,0.221,1.521
399,0,0,146.0588,0.00188,5.4126,0.0976,-57.1,40.15,12.09,4.7,-2.06,1.0,6148.0,165.0,4.346,0.128,1.095
400,0,0,135.10837,0.00149,1.9826,0.0371,-5.7,1.68,0.26,181.87,-94.92,1.0,5751.0,104.0,4.447,0.063,0.983
401,0,0,141.76142,0.00338,6.2877,0.0965,-4.4,3.51,0.36,306.5,-510.73,1.0,6353.0,128.0,3.698,0.248,2.867
